accuracy,loss,val_accuracy,val_loss,learning_rate
0.981925368309021,0.2341092824935913,0.9928048253059387,0.19319845736026764,9.999999747378752e-06
0.988435685634613,0.21501824259757996,0.9939373731613159,0.19002306461334229,9.999999747378752e-06
0.9900774955749512,0.20940007269382477,0.9934710264205933,0.18926019966602325,9.999999747378752e-06
0.9907485246658325,0.20662906765937805,0.9934043884277344,0.19016534090042114,9.999999747378752e-06
0.9908056259155273,0.2053755670785904,0.9929380416870117,0.19093655049800873,9.999999747378752e-06
0.9905914664268494,0.20425409078598022,0.9927381873130798,0.19059538841247559,4.999999873689376e-06
0.9906914234161377,0.20456145703792572,0.9928714036941528,0.19104307889938354,4.999999873689376e-06
0.991219699382782,0.2024451047182083,0.9932045340538025,0.189698725938797,2.499999936844688e-06
