candidate,accuracy,macro_f1,f1_drop,int4_count,int8_count,weight_memory_kb,memory_ratio,bitops_ratio,hardware_cost,accepted,config
21,0.9891405729513657,0.9719774807716313,0.009074375627570297,4,22,8.3515625,0.9621962196219622,0.9340107687947856,0.9481034942083739,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 4, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 4, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
22,0.9828114590273151,0.9475035554343302,0.03354830096487138,5,21,7.427734375,0.8557605760576058,0.9161167564066233,0.8859386662321145,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 4, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 4, ""block4_out_proj"": 8, ""head_dense"": 4, ""class_output"": 8}"
23,0.9936708860759493,0.9810426330119816,9.22338721998095e-06,3,23,8.462890625,0.975022502250225,0.9670559896360471,0.9710392459431361,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
24,0.9922718187874751,0.9782351329882607,0.002816723410940858,2,24,8.4375,0.9720972097209721,0.9615400186227279,0.96681861417185,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 4, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
25,0.9920719520319787,0.9773775418912665,0.0036743145079350947,4,22,8.193359375,0.943969396939694,0.9295575077932068,0.9367634523664503,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 4, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
26,0.9936042638241173,0.9805844624551778,0.0004673939440237307,1,25,8.65625,0.9972997299729973,0.9902837941783733,0.9937917620756853,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
27,0.9934043970686209,0.9799873483563422,0.0010645080428594023,3,23,8.359375,0.963096309630963,0.9613882029067649,0.962242256268864,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 4, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
28,0.9870752831445703,0.9678757910894451,0.013176065309756457,5,21,7.875,0.9072907290729073,0.8838103720497146,0.8955505505613109,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 4, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 4, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
29,0.9876082611592272,0.9667884647355702,0.01426339166363133,5,21,8.150390625,0.939018901890189,0.9117444637868912,0.9253816828385402,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 4, ""block2_b2_sepconv"": 4, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
30,0.993471019320453,0.9806139953672769,0.00043786103192466896,2,24,8.392578125,0.966921692169217,0.9611351767134934,0.9640284344413552,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
31,0.9756828780812792,0.9400514812959513,0.041000375103250275,5,21,7.375,0.8496849684968497,0.925681146512287,0.8876830575045683,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 4, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 4, ""block4_out_proj"": 8, ""head_dense"": 4, ""class_output"": 4}"
32,0.9932711525649567,0.9791909400157033,0.001860916383498279,3,23,8.30078125,0.9563456345634563,0.9493947613456946,0.9528701979545755,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 4, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
33,0.9914057295136576,0.9754057820410085,0.005646074358193087,5,21,7.876953125,0.9075157515751575,0.9051151775231772,0.9063154645491673,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 4, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
34,0.9925383077948035,0.9786191072492096,0.0024327491499919196,4,22,8.10546875,0.9338433843384338,0.9391218978988705,0.9364826411186522,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
35,0.9904063957361758,0.9737359839031786,0.007315872496022946,5,21,8.1875,0.9432943294329433,0.9048621513299057,0.9240782403814245,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 4, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 4, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
36,0.9920053297801465,0.9772629000770838,0.0037889563221177314,5,21,8.34765625,0.9617461746174617,0.9214606696085179,0.9416034221129899,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 4, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 4, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
37,0.9927381745502998,0.9786500276127879,0.0024018287864137067,4,22,8.251953125,0.9507200720072008,0.9439800008096838,0.9473500364084423,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
38,0.9922718187874751,0.9778289325573472,0.003222923841854408,4,22,7.77734375,0.8960396039603961,0.9592830249787458,0.9276613144695709,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 4, ""class_output"": 4}"
39,0.9909393737508327,0.9719541197210898,0.009097736678111756,6,20,7.267578125,0.8373087308730873,0.9167746245091292,0.8770416776911083,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 4, ""class_output"": 4}"
40,0.9798800799467022,0.949573775292974,0.03147808110622752,7,19,7.939453125,0.9147164716471647,0.888516659244565,0.9016165654458649,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 4, ""block2_b2_sepconv"": 4, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
41,0.9912724850099933,0.9753373570260326,0.005714499373168924,5,21,8.453125,0.9738973897389739,0.9383122140804016,0.9561048019096877,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 4, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 4, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
42,0.9932045303131246,0.9798007331133037,0.001251123285897826,3,23,8.3515625,0.9621962196219622,0.9646269381806405,0.9634115789013014,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
43,0.9934043970686209,0.9794599874505862,0.0015918689486154047,4,22,8.123046875,0.9358685868586859,0.9391218978988705,0.9374952423787781,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 8, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
44,0.9891405729513657,0.9714247893972738,0.009627067001927725,6,20,7.87109375,0.9068406840684068,0.9039006517954739,0.9053706679319403,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 4, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 4, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
45,0.9870752831445703,0.9661012663734905,0.014950590025711086,6,20,7.7109375,0.8883888388838884,0.9317537751508036,0.9100713070173461,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 4, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 4, ""block3_b2_sepconv"": 4, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 4, ""class_output"": 4}"
46,0.9894070619586942,0.972683785779297,0.008368070619904522,5,21,7.484375,0.8622862286228623,0.9278571717744221,0.8950717001986421,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 4, ""class_output"": 8}"
47,0.9924716855429714,0.9795374854729874,0.0015143709262142035,5,21,8.08203125,0.9311431143114312,0.9294056920772439,0.9302744031943375,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 8, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 4, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 4}"
48,0.9926049300466355,0.9783780493624766,0.002673807036724929,3,23,8.3515625,0.9621962196219622,0.9404882393425368,0.9513422294822496,True,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 4, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 8, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 4, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 8, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
49,0.9919387075283145,0.9757777120564552,0.005274144342746312,4,22,8.36328125,0.9635463546354636,0.9344156107040201,0.9489809826697418,False,"{""stem_conv"": 8, ""block1_b1_sepconv"": 8, ""block1_b2_sepconv"": 8, ""block1_b3_sepconv"": 8, ""block1_pool_proj"": 8, ""block1_out_proj"": 8, ""block2_b1_sepconv"": 8, ""block2_b2_sepconv"": 8, ""block2_b3_sepconv"": 4, ""block2_pool_proj"": 4, ""block2_shortcut"": 8, ""block2_out_proj"": 8, ""block3_b1_sepconv"": 8, ""block3_b2_sepconv"": 8, ""block3_b3_sepconv"": 8, ""block3_pool_proj"": 4, ""block3_shortcut"": 8, ""block3_out_proj"": 8, ""block4_b1_sepconv"": 8, ""block4_b2_sepconv"": 8, ""block4_b3_sepconv"": 8, ""block4_pool_proj"": 4, ""block4_shortcut"": 8, ""block4_out_proj"": 8, ""head_dense"": 8, ""class_output"": 8}"
